AcresBurned,ArchiveYear,Counties,Extinguished,Injuries,Latitude,Longitude,MajorIncident,Name,PersonnelInvolved,SearchDescription,Started
16,2018,Santa Clara,2019-01-04T10:22:00Z,,37.21803,-121.76828,FALSE,Keeler Fire,,"The Keeler Fire started on May 27, 2018 off Keeler Court and Santa Teresa Blvd., south of San Jose in Santa Clara County. This fire was contained on May 27, 2018 and burned 16 acres.",2018-05-27T17:05:00Z
15,2018,Siskiyou,2019-01-04T08:55:00Z,,41.94046,-122.43933,FALSE,Iron Gate Fire,,"The Iron Gate Fire started on October 10, 2018, 1 mile northwest of Iron Gate Dam in Siskiyou County.",2018-10-10T21:50:00Z
15,2018,Modoc,2019-01-04T09:11:00Z,,41.52123,-120.72362,FALSE,Essex Fire,,"The Essex Fire started on September 2, 2018 east of Essex Reservoir, northeast of Canby (Modoc County) and burned 15 acres. It was contained on September 16, 2018. ",2018-09-02T14:53:00Z
15,2018,Riverside,2019-01-04T10:26:00Z,,33.467999,-117.003829,FALSE,Woodchuck Fire,,"The Woodchuck Fire started on May 5th 2018, near Hwy 79 and Woodchuck Road, Temecula (Riverside County).",2018-05-04T18:53:00Z
15,2018,Riverside,2019-01-03T09:46:00Z,,33.711263,-116.164058,TRUE,Tyler Fire,105,"The Tyler Fire started on April 15, 2018 off Tyler Street and Vista Del Sur, Coachella, in the City of Coachella (Riverside County).",2018-04-15T04:38:00Z
14,2018,San Diego,2019-01-04T09:24:00Z,,33.05737,-116.77154,FALSE,Casner Fire,,"The Casner fire started on August 6, 2018 off Old Julian Highway and Creek Hollow, west of Ramona (San Diego County) and burned 14 acres. It was contained on August 6, 2018. ",2018-08-06T10:31:00Z
14,2018,San Luis Obispo,2019-01-04T09:41:00Z,,35.70086,-120.97339,FALSE,Camp Fire,,"The Camp Fire started on July 17, 2018 off Gage Irving Road, South Lake Nacimiento (San Luis Obispo County). It burned 14 acres and was contained on July 19, 2018.",2018-07-17T11:13:00Z
14,2018,Lassen,2019-01-04T09:45:00Z,,39.99309,-120.02137,FALSE,3-2 Fire,,"The 3-2 fire started on July 14, 2018 off  Homestead Ranch Road, southeast of Doyle (Lassen County). The fire was contained on July 15, 2018 at 14 acres.",2018-07-14T15:00:00Z
14,2018,Yolo,2019-01-04T10:20:00Z,,38.64953,-122.01762,FALSE,Madison FIre,,"The Madison Fire started June 1st 2018 near County Road 25 and County Road 86A, community of Madison north of Winters (Yolo County)    Is 100% contained at 14 acres on June 2 2018 ",2018-06-01T13:31:00Z
13,2018,Shasta,2019-01-04T09:08:00Z,,40.678889,-122.400556,FALSE,Ranchera Fire,,"The Ranchera Fire stared on September 4, 2018 off Ranchera Road and Hill Boulevard, Shasta Lake City (Shasta County) and burned 13 acres. It was contained on September 5, 2018.",2018-09-04T14:43:00Z
13,2018,San Diego,2019-01-04T09:39:00Z,,33.04898,-116.78928,TRUE,Cinnamon Fire,80,"The Cinnamon Fire started on July 20, 2018 off old Julian Way & Cinnamon Rock Rd, east of Ramona (San Diego County). The fire burned 13 acres, and was contained on July 20, 2018.",2018-07-20T13:07:00Z
13,2018,Fresno,2019-01-04T10:18:00Z,,36.10499,-120.55324,FALSE,Coldwell Fire,,"The Coldwell Fire started June 2 2018 near Hwy 198 and Coldwell Ln, 10 miles west of Coalinga (Fresno County)Is 100% contained at 13 acres on June 3 2018.",2018-06-02T09:55:00Z
12,2018,Shasta,2019-01-04T08:54:00Z,,40.49618,-122.51597,FALSE,Tower Fire,,"The Tower Fire started on October 14, 2018 off Cloverdale & Clear Creek, near the community of Igo (Shasta County) and burned 12 acres. It was contained on October 16, 2018.",2018-10-14T06:45:00Z
12,2018,El Dorado,2019-01-04T09:03:00Z,,38.7448,-120.65672,TRUE,Meyers Fire,,"The Meyers Fire started September 20 2018, off Meyers Rd in Camino (El Dorado County)",2018-09-20T12:39:00Z
12,2018,San Bernardino,2019-01-04T09:47:00Z,,34.171786,-117.35606,FALSE,Gray Fire,,"The Gray fire started on July 13, 2018 in Muscoy (San Bernardino County). It was contained on July 15, 2018, and burned 12 acres. ",2018-07-13T14:32:00Z
12,2018,Madera,2019-01-04T09:50:00Z,,37.22791,-119.50461,FALSE,School Fire,,"The School Fire started on July 10, 2018 in the area of Road 230 and Road 225, North Fork in Madera County and burned 12 acres. It was contained on July 12, 2018. ",2018-07-10T17:31:00Z
12,2018,Marin,2019-01-04T10:09:00Z,,37.97638,-122.5275,FALSE,Mission Fire,,"The Mission Fire started on June 9, 2018 at Mission Avenue and C Street, City of San Rafael (Marin County). This fire burned 12.6 acres and was contained on June 9, 2018.",2018-06-09T15:30:00Z
12,2018,San Diego,2019-01-04T10:11:00Z,,33.40769,-117.22974,FALSE,Vista Fire,,"The Vista Fire started on June 5, 2018 off Vista Del Lago/Via Ranchitos, Fallbrook in San Diego County. The fire burned 12.5 acres and was 100% contained on June June 6, 2018.",2018-06-05T13:45:00Z
12,2018,Siskiyou,2019-01-04T10:13:00Z,,41.64805,-122.98442,FALSE,Meamber Fire,,"The Meamber Fire started on June 4, 2018 off Meamber Creek Road, west of Fort Jones in Siskiyou County. The fire burned 12 acres and was 100% contained on June 5, 2018.",2018-06-04T15:08:00Z
12,2018,San Luis Obispo,2019-01-04T10:17:00Z,,35.75737,-120.91793,FALSE,Resort Fire,,"The Resort Fire started June 3 2018 near Lake Nacimiento, 10 miles west of Paso Robles (San Luis Obispo County). This fire burned 12 acres and was contained on June 4, 2018.",2018-06-03T16:11:00Z
12,2018,Napa,2019-01-04T10:23:00Z,,38.16303,-122.23059,FALSE,Bellagio Fire,,"The Bellagio Fire started on May 21, 2018 off American Canyon Road, east of American Canyon, Napa County and burned 12 acres.  The fire is now 100% contained.",2018-05-21T11:56:00Z
12,2018,Alameda,2019-01-04T10:25:00Z,,37.73835,-121.6039,FALSE,Grant Fire,,"The Grant Fire started on May 14, 2018 off Grant Line Road and I-580, east of Livermore (Alameda County) and burned 12 acres. It was contained on May 14, 2018. ",2018-05-14T13:06:00Z
12,2018,San Diego,2019-01-04T10:25:00Z,,33.12213,-116.58759,FALSE,Volcan Fire,,"The Volcan Fire started on May 10, 2018 off of Volcan Road and Farmer Road, north of the community of Julian (San Diego County)",2018-05-10T20:41:00Z
11,2018,Butte,2019-01-04T09:51:00Z,,39.66492,-121.51772,FALSE,Dark Fire,,"The Dark Fire started on July 10, 2018 south of Rich Gulch, near Lake Oroville in Butte County. The fire was contained on July 11, 2018 and burned 11 acres.",2018-07-10T12:42:00Z
11,2018,Madera,2019-01-04T09:52:00Z,,37.19817,-119.80414,FALSE,Cornerstone Fire,,"The Cornerstone fire started on July 9, 2018 at Cornerstone Court, Yosemite Lakes in Madera County. The fire was contained on July 10, 2018 at 11 acres.",2018-07-09T17:54:00Z
11,2018,Riverside,2019-01-04T10:18:00Z,,33.47413,-117.31468,FALSE,Grande Fire,,"The Grande Fire started June 3 2018 near Vuelta Grande Rd and Carancho Rd, Community of De Luz (Riverside County). The fire burned 11 acres and was contained on June 5, 2018.",2018-06-03T13:38:00Z
11,2018,Shasta,2019-01-03T09:45:00Z,,40.4635,-121.77419,FALSE,Rock Fire,,"The Rock Fire started march 27 2018 off Rock Creek Rd, SE of Shingletown (Shasta County)",2018-03-27T16:20:00Z
10,2018,Santa Cruz,2019-01-04T08:44:00Z,,37.12857,-122.12036,FALSE,Bear Fire ,,"The Bear fire started November 16, 2018 off Bear Creek Road and Mayfair Road, Boulder Creek north of Santa Cruz (Santa Cruz County). ",2018-11-16T11:01:00Z
10,2018,Humboldt,2019-01-04T08:46:00Z,,40.888785,-124.001849,FALSE,Green Hill Fire,,"The Green Hill fire started November 12, 2018 off Highway 299 in the area of Green Hill (Humboldt County) and burned 1 acre. It was contained November 12, 2018. ",2018-11-12T17:39:00Z
10,2018,Butte,2019-01-04T08:52:00Z,,39.93427,-121.54103,FALSE,Powellton Fire,,"The Powellton Fire started on October 15, 2018 off Upper Powellton Rd and Skyway, north of Stirling City in Butte County and burned 10 acres. It was contained October 18, 2018.  ",2018-10-15T11:57:00Z
10,2018,Riverside,2019-01-04T09:16:00Z,,33.627006,-117.171731,FALSE,Keller Fire,,"The Keller Fire started August 19, 2018 off Scenic View Drive and Keller Road (Riverside County). It burned 9.5 acres and was contained on August 20.",2018-08-19T15:55:00Z
10,2018,Napa,2019-01-04T09:20:00Z,,38.27229,-122.26389,FALSE,Syar Fire,,"The Syar Fire started on August 9, 2018 off Napa Vallejo Highway and Syar Industrial Way (Napa County). This fire was contained on August 10, 2018 and burned 10 acres. ",2018-08-09T14:21:00Z
10,2018,Siskiyou,2019-01-04T09:40:00Z,,41.632373,-122.37985,FALSE,Lott Fire,,"The Lott Fire started on July 17, 2018, off Lott Rd and Bunny Ln, 15 miles north of Weed (Siskiyou County). The fire burned 10 acres, and was contained on July 19, 2018,",2018-07-17T19:03:00Z
10,2018,San Diego,2019-01-04T09:55:00Z,,32.619855,-116.764733,FALSE,Building Fire,,"The Building Fire started July 6, 2018 off Highway 94 and Community Building Road near Dulzura (San Diego County) and burned 10 acres. It was contained on July 7, 2018.",2018-07-06T10:11:00Z
10,2018,Butte,2019-01-04T09:58:00Z,,39.6139,-121.954098,FALSE,Llano Fire,,"The Llano Fire started June 29, 2018 at the Llano Seco Ranch, south of Chico (Butte County) and burned 7 acres. ",2018-06-29T11:44:00Z
10,2018,San Luis Obispo,2019-01-04T10:03:00Z,,35.05747,-120.39295,FALSE,Creek Fire,,"The Creek Fire started on June 21, 2018 off Suey Creek Road & Crystal Springs, north of Santa Maria. The fire burned 2.8 acres and was contained on June 22, 2018. ",2018-06-21T16:45:00Z
10,2018,Monterey,2019-01-04T10:04:00Z,,35.77017,-120.57833,FALSE,Ranchita Fire,,"The Ranchita Fire started on June 19, 2018 off Ranchita Canyon Road, southwest of the town of Parkfield (Monterey County). It was contained on June 19, 2018.",2018-06-19T16:06:00Z
10,2018,Sonoma,2019-01-04T10:12:00Z,,38.245151,-122.44408,FALSE,Pallet Fire,,"The Pallet Fire started on June 5, 2018 at Hwy 12 and Broadway, Schellville in Sonoma County. The fire burned 10 acres and was 100% contained on June 5, 2018.",2018-06-05T13:03:00Z
10,2018,San Diego,2019-01-04T10:16:00Z,,32.75072,-116.92404,FALSE,Green Fire,,"The Green Fire started June 3 2018 near Greenwick Rd and Brabham St, Community of Rancho San Diego (San Diego County). The fire was contained to 5.1 acres on June 3, 2018.",2018-06-03T18:23:00Z
10,2018,Tehama,2019-01-04T10:18:00Z,,39.80827,-122.3307,FALSE,Black Fire,,The Black Fire started June 3 2018 near Black Butte Lake and Newville Road west of Orland (Tehama County). is 100% contained at 10 acres on June 3 2018.,2018-06-03T08:55:00Z
10,2018,Riverside,2019-01-04T10:18:00Z,,33.45014,-117.22215,FALSE,Jardin Fire,,"The Jardin Fire started June 2 2018 near Calle Jardin and Calle Uva, Temecula (Riverside County). The fire was contained at 10 acres on June 4, 2018.",2018-06-02T15:53:00Z
10,2018,Riverside,2019-01-04T10:21:00Z,,33.53924,-116.10231,FALSE,70th Fire,,"The 70th Fire started on May 28, 2018 at Highway 86 Expressway and Avenue 70, Thermal in Riverside County. The fire burned 3 acres and is 100% contained on May 28, 2018.",2018-05-28T07:23:00Z
0,2018,Butte,2019-01-04T08:42:00Z,,39.71217,-121.77385,TRUE,Honey Flooding,,"The Honey Flooding Incident started November 29 2018 near Lower Skyway and Lower Honey Run, Between Chico and Paradise (Butte County) ",2018-11-29T23:30:00Z
0,2018,Humboldt,2019-01-03T15:23:00Z,,40.70258,-123.55012,FALSE,Grape Fire,,"The Grape Fire started on April 24, 2018 at Black Bennet Rd. near Grape Creek, 8 miles southwest of Burnt Ranch in Humboldt County and burned 100 acres.",2018-04-24T16:59:00Z
0,2018,Santa Barbara,2019-01-03T09:43:00Z,,0,0,TRUE,Montecito Flooding / Mudflows,,"Flooding and mudflows started on January 9, 2018 in the Montecito, Summerland, and Carpenteria areas in Santa Barbara County. ",2018-01-09T04:00:00Z
0,2018,Ventura,2019-01-03T09:43:00Z,,0,0,TRUE,Montecito Flooding / Mudflows,,"Flooding and mudflows started on January 9, 2018 in the Montecito, Summerland, and Carpenteria areas in Santa Barbara County. ",2018-01-09T04:00:00Z
1806,2019,Ventura,2019-11-02T18:57:00Z,,34.282179,-118.803389,FALSE,Easy Fire,,"The Easy Fire started October 30, 2019 off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County",2019-10-30T07:45:14Z
1300,2019,Mariposa,,,37.536069,-120.177018,FALSE,Gaines Fire,,"The Gaines Fire started on August 16, 2019 off Mt Gaines Rd and Bear Valley Rd, in Bear Valley in Mariposa County.",2019-08-16T14:11:02Z
1011,2019,Riverside,,,33.9925,-117.059167,TRUE,Sandalwood Fire,247,"The Sandalwood Fire started October 10, 2019 off Calimesa Boulevard and Sandalwood Drive in Riverside County.",2019-10-10T15:38:44Z
605,2019,Tehama,2019-10-28T07:22:00Z,,40.00171,-122.25421,FALSE,Rawson Fire,,"The Rawson Fire started October 27, 2019 off Gyle Road and Long Dirt Road, Northwest of Corning in Tehama County.",2019-10-27T02:47:20Z
494,2019,Riverside,2019-11-02T18:44:00Z,,34.01778,-117.4625,TRUE,Hill Fire ,126,"Hill Fire started on October 30, 2019 off of Granite Hill and Pyrite Street, in Jurupa Valley in Riverside County.",2019-10-30T11:19:00Z
355,2019,Placer,,,38.838992,-121.325842,FALSE,Foothills Fire,,"The Foothill Fire started November 25, 2019 off Foothills and McAnally Dr., northwest of Roseville in Placer county.",2019-11-25T12:39:44Z
289,2019,Monterey,2019-10-11T07:30:00Z,,35.79069,-120.73102,FALSE,Cross Fire,,"The Cross Fire started October 8, 2019 off Indian Valley Road and Monterey County Line near Camp Robert's in Monterey and San Luis Obispo Counties.",2019-10-09T06:52:14Z
289,2019,San Luis Obispo,2019-10-11T07:30:00Z,,35.79069,-120.73102,FALSE,Cross Fire,,"The Cross Fire started October 8, 2019 off Indian Valley Road and Monterey County Line near Camp Robert's in Monterey and San Luis Obispo Counties.",2019-10-09T06:52:14Z
149,2019,Mariposa,,,37.241427,-120.027731,FALSE,Valley Fire,,"The Valley Fire started July 21, 2019 off Old Hwy and Guadalupe, East of Mariposa in Mariposa County.",2019-07-21T12:01:40Z
137,2019,Fresno,2019-10-19T15:00:00Z,,36.319291,-120.460189,FALSE,Mud Fire ,,"The Mud Fire started October 18, 2019 off Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga in Fresno County.",2019-10-18T12:17:32Z
107,2019,Lassen,,,40.900458,-121.320838,FALSE,3-2 Willow (Previously H-1 Fire),,"The H-1 fire started on August 8, 2019 at Pittville Road and Sheep Flat Road, southeast of Fall River Mills in Lassen County.",2019-08-07T18:48:57Z
75,2019,Riverside,2019-10-12T17:22:00Z,,33.8615,-116.897333,FALSE,Wolf Fire,,"The Wolf Fire started October 10, 2019 off Wolfskill Truck Road near Silver Creek Drive, south of Banning in Riverside County.",2019-10-10T18:36:46Z
40,2019,Contra Costa,2019-10-10T12:00:00Z,,37.828267,-122.103867,FALSE,Merrill Fire,,"The Merrill Fire started October 10, 2019 off Merrill Circle N and Merrill Dr, Moraga in Contra Costa county.",2019-10-10T06:42:19Z
37,2019,San Diego,2019-10-27T18:05:00Z,,33.259861,-117.027333,TRUE,Miller Fire,100,,2019-10-25T15:05:52Z
35,2019,Alameda,2019-10-27T13:55:00Z,,37.62782,-121.68598,FALSE,Mines Fire,,"The Mines Fire started October 25, 2019 off Mines Rd and Del Valle Rd, southeast of Livermore in Alameda County.",2019-10-24T23:16:18Z
35,2019,Stanislaus,2019-07-18T10:29:00Z,,37.420988,-121.371276,FALSE,Rains Fire,,"The Raines Fire started on July 18, 2019 in Stanislaus County.",2019-07-18T09:07:57Z
30,2019,Shasta,,,40.463936,-122.435492,FALSE,Horse Fire,,"The Horse Fire started July 12 2019 off Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda in Shasta County",2019-07-12T19:08:54Z
27,2019,Calaveras,2019-07-20T08:56:00Z,,38.115224,-120.78068,FALSE,Whiskey Fire,,,2019-07-18T18:31:00Z
26,2019,San Bernardino,2019-08-04T06:39:00Z,,34.202883,-116.4449,FALSE,La Barisa Fire,,,2019-08-03T17:22:51Z
25,2019,San Diego,2019-07-18T15:58:00Z,,32.794768,-116.839743,TRUE,Vista Fire,,"The Vista Fire started on July 17, 2019 in San Diego County.",2019-07-17T17:42:04Z
22,2019,El Dorado,2019-09-29T21:35:00Z,,38.538467,-120.965105,FALSE,Chaparral Fire,,"The Chaparral Fire started September 29, 2019 in the area of Chaparral Drive and Latrobe Road in Latrob.",2019-09-29T21:44:45Z
22,2019,Alameda,2019-07-12T19:20:00Z,,37.093243,-121.586846,FALSE,Mid Fire,,"The Mid Fire started July 12 2019 near Patterson Pass and Mid Way, Eastern (Alameda County)",2019-07-12T18:40:09Z
15,2019,Contra Costa,,,38.045866,-122.245186,FALSE,Nustar Fire,,"The Nustar vegetation fire started October 15, 2019 off San Pablo Ave and Cummings Skyway, Crockett in Contra Costa County. Lead agency on petroleum fire: NuStar Energy and Crockett Fire Protection District.",2019-10-15T16:17:18Z
12,2019,Riverside,2019-08-27T08:54:00Z,,33.463991,-116.914799,FALSE,Sage Fire,,"The Sage Fire started on August 27, 2019 near the intersection of Sage Road and Highway 79, in Aguanga in Riverside County.",2019-08-27T11:33:56Z
10,2019,Mendocino,,,39.613783,-123.458782,FALSE,Wilson Fire,,"The Wilson Fire started on October 4th, 2019 near Highway 101, south of Sloan and Old Sherwood Road in Willits, California.",2019-10-04T18:38:09Z
10,2019,Santa Cruz,2019-09-06T19:48:00Z,,37.178353,-122.07743,FALSE,Deer Fire,,"The Deer Fire started September 3, 2019 off Deer Creek Road and Rons Road, northeast of Boulder Creek in Santa Cruz County.",2019-09-03T15:36:45Z
77758,2019,Sonoma,2019-11-06T19:00:00Z,4,38.792458,-122.780053,TRUE,Kincade Fire,55,"The Kincade Fire started on October 23, 2018 off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County",2019-10-23T21:27:00Z
54612,2019,Plumas,,,40.061389,-120.680556,FALSE,Walker Fire,468,"The Walker Fire started September 4, 2019 off Indian Creek and Beckworth Genesee Road, east of Genesee in Plumas County.",2019-09-04T15:17:31Z
14217,2019,Modoc,2019-08-11T12:16:00Z,,41.79591,-121.260305,FALSE,Tucker Fire,,"The Tucker Fire started on July 28, 2019 off Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir in Modoc County.",2019-07-28T15:58:00Z
10296,2019,Inyo,2019-11-21T16:09:00Z,,37.034,-118.345,TRUE,Taboose Fire,269,"Taboose Fire started on September 4, 2019 south west of Big Pine and north west of Aberdeen in Inyo County.",2019-09-06T12:43:35Z
9999,2019,Ventura,2019-11-06T18:00:00Z,,34.302212,-118.997115,TRUE,Maria Fire ,626,"Maria Fire started on October 31, 2019 off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County.",2019-10-31T20:58:28Z
8838,2019,Tehama,2019-09-13T19:00:00Z,,40.12,-122.64,TRUE,Red Bank Fire,1936,"Red Bank Fire started on September 5, 2019 off Hammer Loop Road and Petty John Road, West of Red Bluff in Tehama County.",2019-09-05T13:19:56Z
